N,P,K,temperature,humidity,ph,rainfall,label
75,54,36,26.294655,84.569193,7.023936,257.491491,rice
60,55,45,21.408658,83.329319,5.935745,287.576694,rice
88,55,45,24.635449,80.41363,7.730368,253.720278,rice
74,39,38,23.241135,84.592018,7.782051,233.045346,rice
76,40,43,25.157455,83.117135,5.070176,231.384316,rice
89,45,36,21.325042,80.474764,6.442475,185.497473,rice
88,35,40,23.579436,83.587603,5.853932,291.298662,rice
77,38,36,21.865252,80.192301,5.953933,224.555017,rice
91,35,39,23.79392,80.41818,6.97086,206.261186,rice
85,38,41,21.587118,82.788371,6.249051,276.655246,rice
60,48,39,24.282094,80.300256,7.042299,231.086335,rice
94,50,37,25.665852,80.66385,6.94802,209.586971,rice
93,56,36,24.014976,82.056872,6.984354,185.277339,rice
78,58,44,26.800796,80.886848,5.108682,284.436457,rice
90,46,42,23.978982,81.450616,7.502834,250.083234,rice
91,53,40,26.527235,81.417538,5.386168,264.61487,rice
68,58,38,23.223974,83.033227,6.336254,221.209196,rice
89,54,38,24.515881,83.535216,6.685346,230.446236,rice
94,53,40,20.277744,82.894086,5.718627,241.974195,rice
69,55,38,22.708838,82.639414,5.700806,271.32486,rice
69,37,42,23.058049,83.370118,7.073454,251.055,rice
78,42,42,20.130175,81.604873,7.628473,262.71734,rice
74,35,40,26.491096,80.158363,6.980401,242.864034,rice
60,55,44,23.004459,82.320763,7.840207,263.964248,rice
85,58,41,21.770462,80.319644,7.038096,226.655537,rice
67,59,41,21.947667,80.973842,6.012633,213.356092,rice
79,43,39,21.666283,80.709606,7.062779,210.814209,rice
83,41,43,21.052536,82.678395,6.254028,233.107582,rice
66,53,41,25.075635,80.523891,7.778915,257.003887,rice
76,49,42,24.958779,84.479634,5.206373,196.956001,rice
91,35,38,24.897282,80.525861,6.134287,183.679321,rice
85,52,45,26.313555,82.36699,7.224286,265.535594,rice
82,40,40,23.830675,84.813601,6.271479,298.560118,rice
83,60,36,25.597049,80.145093,6.903986,200.834898,rice
64,45,43,25.629801,83.528423,5.534878,209.900198,rice
62,42,36,22.781338,82.067191,6.43001,248.718323,rice
63,44,41,24.172988,83.728757,5.58337,257.034355,rice
60,43,44,21.019447,82.952217,7.416245,298.401847,rice
95,39,36,23.863305,83.152508,5.561399,285.249364,rice
99,57,35,26.757542,81.17734,5.96037,272.299906,rice
95,55,42,26.795339,82.148087,5.950661,193.347399,rice
88,54,44,25.735429,83.882662,6.149411,233.132137,rice
98,53,38,20.267076,81.638952,5.014507,270.441727,rice
85,37,39,24.527837,82.736856,6.364135,224.675723,rice
92,35,40,22.179319,80.331272,6.357389,200.088279,rice
73,57,41,21.44654,84.94376,5.824709,272.20172,rice
84,51,35,22.301574,80.644165,6.043305,197.979122,rice
60,49,44,20.775761,84.497744,6.244841,240.081065,rice
97,50,41,24.529227,80.544986,7.07096,260.263403,rice
97,59,43,26.359272,84.044036,6.2865,271.358614,rice
98,47,37,23.483813,81.332651,7.375483,224.058116,rice
65,37,40,23.359054,83.595123,5.333323,188.413665,rice
83,23,55,26.897502,83.892415,6.463271,43.971937,watermelon
119,25,51,26.473302,80.922544,6.283818,53.657426,watermelon
90,14,52,24.847408,89.204546,6.391858,59.679272,watermelon
117,30,50,24.901239,87.207729,6.744966,46.592073,watermelon
97,22,50,26.260287,86.145859,6.769894,58.978788,watermelon
113,19,46,25.41864,81.12123,6.286388,49.523207,watermelon
89,22,52,24.896811,86.107829,6.217301,53.146262,watermelon
91,12,46,24.644585,85.499382,6.343943,48.31219,watermelon
120,7,47,24.247825,83.036879,6.653868,54.765762,watermelon
84,25,52,24.371902,81.251482,6.125324,44.208996,watermelon
115,11,46,24.415927,89.396555,6.623167,40.321619,watermelon
107,10,49,25.832029,89.004817,6.755192,45.246906,watermelon
111,6,53,26.493065,88.591431,6.313513,46.063822,watermelon
101,17,55,24.371182,87.126913,6.4515,44.639077,watermelon
101,13,54,25.429009,82.914818,6.828983,56.341446,watermelon
81,6,55,24.889105,85.870591,6.110143,51.706991,watermelon
91,7,52,25.078037,83.462305,6.405054,56.399629,watermelon
120,20,45,25.66576,88.698423,6.114129,54.227225,watermelon
118,21,51,24.429989,86.339048,6.678805,48.582418,watermelon
110,28,46,24.29105,88.045413,6.498896,51.260464,watermelon
82,25,51,24.31335,87.474091,6.07421,48.112484,watermelon
82,23,49,26.813836,87.219869,6.873284,51.704978,watermelon
95,12,46,26.216676,81.010094,6.322817,54.654236,watermelon
104,23,47,26.982128,86.700683,6.770434,42.912922,watermelon
90,16,45,24.920933,80.617508,6.29154,50.557108,watermelon
81,16,45,26.904357,86.254262,6.727468,59.7598,watermelon
92,7,45,26.706078,81.141495,6.94464,51.510336,watermelon
96,18,50,25.331045,84.305338,6.904242,41.532187,watermelon
110,7,45,26.638386,84.695469,6.189214,48.324286,watermelon
97,12,47,25.287846,89.636679,6.765095,58.286977,watermelon
119,30,49,25.357947,80.458463,6.90302,47.720782,watermelon
95,14,50,26.633312,84.317568,6.560444,56.318662,watermelon
83,22,54,25.897623,81.966648,6.277245,54.499601,watermelon
100,10,53,24.54357,84.608083,6.211749,42.006603,watermelon
89,25,54,24.693689,85.569676,6.353107,48.993908,watermelon
112,25,51,25.047469,85.566728,6.932537,56.724967,watermelon
110,21,54,26.736908,87.824302,6.747538,47.46447,watermelon
91,24,55,26.270616,83.091945,6.259087,46.768375,watermelon
92,7,48,26.275206,86.632496,6.956509,54.387485,watermelon
92,20,55,25.104748,87.526762,6.587791,59.265194,watermelon
99,6,45,26.125889,86.550794,6.000976,40.712101,watermelon
114,21,55,25.443839,87.939231,6.472756,57.515497,watermelon
101,11,51,25.50737,84.243402,6.792036,44.2069,watermelon
83,10,53,24.929948,85.008024,6.195142,48.758595,watermelon
113,30,50,26.039672,83.986244,6.277484,43.877123,watermelon
108,23,51,26.843661,83.8504,6.106501,40.228644,watermelon
111,5,55,26.283443,84.424789,6.520663,50.786697,watermelon
81,18,50,26.440195,80.919343,6.507111,47.818476,watermelon
88,5,47,25.864755,86.67468,6.662245,41.165548,watermelon
120,24,47,26.986037,89.413849,6.260839,58.548767,watermelon
97,25,50,26.22006,80.90127,6.093815,49.085539,watermelon
84,7,51,26.815305,87.656945,6.399669,55.740736,watermelon
97,8,52,24.910323,86.9719,6.237862,49.485757,watermelon
105,14,50,26.214884,87.688398,6.419052,59.655908,watermelon
103,17,51,25.111892,80.026213,6.209888,44.20657,watermelon
81,18,50,26.807506,88.22875,6.429788,58.798891,watermelon
109,21,55,24.90046,89.735242,6.770278,57.449421,watermelon
102,14,52,26.794899,89.648152,6.51076,57.740918,watermelon
95,12,51,25.764843,84.1727,6.681607,44.220669,watermelon
104,17,46,25.713143,80.229728,6.190016,43.089618,watermelon
119,9,50,26.745507,83.91959,6.251287,40.794305,watermelon
101,10,47,25.54217,83.318834,6.936998,57.573432,watermelon
86,15,47,24.043558,84.184068,6.423899,53.7893,watermelon
83,25,53,26.491953,80.046782,6.057697,57.727992,watermelon
118,13,54,24.413119,89.81574,6.039585,44.078435,watermelon
82,22,45,26.22338,85.34866,6.512196,54.601593,watermelon
85,22,53,25.965342,89.770767,6.849472,59.463386,watermelon
85,27,45,26.071376,88.728566,6.467096,57.796528,watermelon
80,26,55,24.534426,88.989272,6.140099,49.116187,watermelon
93,22,52,26.587407,81.325632,6.93274,41.8754,watermelon
114,8,50,24.746313,88.308663,6.581588,57.958261,watermelon
105,30,50,25.299547,81.775276,6.376201,57.041471,watermelon
119,19,55,25.1878,83.446217,6.818261,46.874209,watermelon
120,19,49,25.794489,84.268307,6.762472,56.452292,watermelon
102,28,54,25.156231,80.275251,6.862157,55.495415,watermelon
95,16,55,25.269312,87.550551,6.612848,40.126504,watermelon
83,9,45,25.854836,89.13164,6.04961,46.85177,watermelon
85,25,47,26.114404,87.640811,6.295425,58.481608,watermelon
101,20,48,24.677416,82.754114,6.206247,57.057094,watermelon
103,16,49,24.067315,81.640753,6.915717,51.752124,watermelon
107,5,52,26.663461,89.984052,6.881426,57.408472,watermelon
86,6,53,25.920302,83.472026,6.921848,42.106815,watermelon
91,7,53,25.137359,89.282727,6.457217,43.528975,watermelon
100,18,52,26.202345,80.382665,6.876067,56.479418,watermelon
80,16,46,25.504055,81.402974,6.940236,48.478333,watermelon
109,10,53,26.819387,87.82746,6.55175,46.061938,watermelon
117,27,48,26.532593,82.39054,6.835268,54.306608,watermelon
119,7,55,26.038677,84.637838,6.031424,44.399338,watermelon
108,22,46,26.176687,86.72952,6.121169,53.33485,watermelon
98,8,51,26.179346,86.522581,6.259336,49.43051,watermelon
99,5,47,24.130788,84.844946,6.649087,51.194702,watermelon
106,14,45,24.470185,84.163902,6.417012,57.26773,watermelon
92,21,48,25.816922,82.043255,6.377427,54.829634,watermelon
118,15,45,24.214957,84.20577,6.538006,48.011385,watermelon
88,29,51,24.718855,88.945683,6.09569,48.459786,watermelon
112,28,54,24.860946,85.053186,6.738031,55.295635,watermelon
116,5,54,25.376013,80.993135,6.653987,57.230285,watermelon
91,21,50,24.335282,81.440304,6.76203,48.321136,watermelon
83,29,52,25.764027,87.593113,6.704689,46.051227,watermelon
98,25,52,25.280137,83.153937,6.224066,49.294566,watermelon
