N,P,K,temperature,humidity,ph,rainfall,label
86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,coffee
88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,coffee
84,27,29,23.32293161,53.00366334,7.167092586,168.2644287,coffee
120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,coffee
106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,coffee
113,21,33,26.02241444,55.83288958,7.277422738,176.9020924,coffee
117,34,25,24.83846178,56.7685316,7.21270048,124.4135035,coffee
80,30,25,26.24092174,65.64381357,7.487266991,148.3771202,coffee
88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,coffee
113,33,34,26.00373964,62.1445102,6.559817161,153.477776,coffee
87,23,28,26.22367404,62.26594559,6.979590627,193.7461968,coffee
113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,coffee
98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,coffee
97,29,27,27.74576987,54.36976075,7.205078785,139.8619431,coffee
85,35,32,26.24928198,54.28617819,6.854011265,133.1120232,coffee
82,29,35,26.67377159,52.24226285,6.246872394,156.1543898,coffee
103,33,25,27.10210397,55.7497332,6.911066044,139.5013171,coffee
112,17,28,27.62975458,61.26002598,6.777417989,196.6492664,coffee
99,19,33,27.5364547,55.51673151,6.273741983,130.6377143,coffee
120,20,34,23.56960509,50.56339727,6.906124587,130.3797119,coffee
114,27,28,24.99451759,57.93250202,7.162802357,192.8736822,coffee
100,40,35,27.56441788,54.41094079,6.955787351,177.816092,coffee
108,35,25,23.98143338,61.10935084,6.971963169,161.5279095,coffee
115,31,30,24.22984659,67.37768353,6.840927967,122.4073418,coffee
87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,coffee
82,24,26,24.31274458,53.57285558,6.089443603,184.4103931,coffee
94,26,27,26.36629861,52.25738495,7.456460375,177.3176161,coffee
87,28,35,26.5602777,57.1621814,6.759211911,152.0616227,coffee
118,40,35,26.35034208,58.50650238,7.460174812,121.5586297,coffee
87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,coffee
92,40,30,23.35723208,55.18792166,6.026287448,171.6976946,coffee
97,22,26,23.60567546,59.68849145,6.074190142,185.1568059,coffee
99,40,32,24.18471151,69.94807345,7.045543056,163.2708732,coffee
89,28,33,26.44414097,53.83876189,6.993236001,175.3723314,coffee
112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,coffee
111,28,26,27.77363343,64.47858698,6.937352845,192.7121236,coffee
114,20,26,25.55656667,62.67087838,7.27905689,193.5866233,coffee
117,26,30,27.92374437,67.96910852,7.079850922,115.2325531,coffee
111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,coffee
119,30,28,26.35770906,64.57578034,6.505203696,163.6269496,coffee
116,40,33,24.91370487,54.15319242,7.042089492,129.5481144,coffee
95,37,35,27.31317116,68.4233391,6.348337519,192.4288139,coffee
86,40,33,26.1387869,52.26311691,7.432322234,136.3027766,coffee
117,37,32,23.1069385,67.06230539,6.787658922,162.5769606,coffee
105,18,35,23.52648086,68.44030686,6.743417121,171.8839938,coffee
109,23,25,25.11711046,68.48030408,7.00733163,194.8773479,coffee
80,18,31,24.02952505,58.84880599,7.303033217,134.6803969,coffee
101,31,26,26.70897548,69.71184111,6.861235184,158.8608887,coffee
103,33,33,26.71717393,50.50148528,7.131435858,126.8073984,coffee
93,26,27,24.59245684,56.46829641,7.288211994,137.7044047,coffee
104,35,28,27.51006055,50.66687215,6.983732393,143.9955548,coffee
116,36,25,27.57847581,58.52534263,6.172090205,156.6810374,coffee
107,38,29,26.65069302,57.56695719,6.35118177,145.105065,coffee
101,33,33,26.97251562,62.0183627,6.908671379,142.8610793,coffee
107,31,31,23.17124551,52.97841162,6.766184468,153.1201644,coffee
99,16,30,23.52652084,65.44340921,6.392791654,186.1728203,coffee
103,40,30,27.30901814,55.196224,6.348316257,141.4831644,coffee
118,31,34,27.54823036,62.88179198,6.123796057,181.4170812,coffee
106,21,35,25.627355,57.04151119,7.428523634,188.5506536,coffee
116,38,34,23.29250318,50.04557009,6.020947179,183.468585,coffee
97,35,26,24.91461008,53.74144743,6.334610249,166.2549307,coffee
107,34,32,26.77463708,66.4132686,6.78006386,177.7745075,coffee
99,15,27,27.41711238,56.63636248,6.086922359,127.92461,coffee
118,33,30,24.13179691,67.22512329,6.362607851,173.3228386,coffee
117,32,34,26.2724184,52.12739421,6.758792552,127.1752928,coffee
104,18,30,23.60301571,60.39647474,6.779832611,140.9370415,coffee
128.9502685,71.21686627,111.6328,11.83954035,77.84905072,6.454076508,789.3178101,cabbage
150.4034697,58.88518931,107.4722068,15.16074256,63.40663632,6.420724292,656.2660013,cabbage
127.6163228,76.58869663,126.2668488,18.31014599,80.10556402,6.473682346,597.8308589,cabbage
117.3386044,65.52361311,114.0823536,13.30663804,74.62321421,6.601258846,651.3522461,cabbage
98.52982508,71.27658291,105.5730962,16.98399284,71.30458818,6.696936385,999.3880234,cabbage
110.7662015,55.06632047,133.4197777,18.95415464,82.59640316,5.985209879,843.1584894,cabbage
131.6880784,62.40178689,136.6979515,21.40936672,61.13993512,6.411262933,1037.087842,cabbage
115.8634392,60.41062265,121.6579145,20.91266074,72.40249726,6.547555805,705.7104754,cabbage
131.4287785,77.70532164,82.64117907,19.30279095,77.79813279,6.077009695,842.8333523,cabbage
138.2048753,63.12700846,113.3040561,15.53912822,80.38524068,6.756765107,674.4148995,cabbage
124.8326651,60.75088373,122.4289417,20.6756329,70.55480691,6.646944557,593.1195933,cabbage
123.4537176,65.039528,113.9979344,9.291218034,80.47437199,6.425461868,669.2590602,cabbage
119.0906329,53.27733806,118.9834798,22.49064082,70.06429832,6.524848522,653.7086234,cabbage
129.7966479,52.81475856,118.163452,13.5787233,89.05841446,6.578742968,775.0813287,cabbage
134.9790305,70.64161748,122.5714912,22.55526609,83.92466933,6.084818876,850.0940033,cabbage
137.9976595,85.51412514,139.3560784,16.52910477,62.99289012,6.352030983,898.6650969,cabbage
118.4854918,61.81180131,107.6676558,18.80632737,87.72103477,6.249363592,892.274186,cabbage
139.3822423,59.50420243,142.0099779,20.92764625,71.6749385,6.570977765,749.1759945,cabbage
114.6993507,53.46234984,133.1697135,15.67318092,82.92037877,6.383387702,723.0180024,cabbage
119.5669153,63.17718323,122.1817835,17.90987653,74.09406227,6.621183662,714.7901758,cabbage
153.7382622,63.10089534,116.9228513,15.60903999,88.32671023,6.061300529,867.8413857,cabbage
129.9618831,66.90644483,120.5377387,12.6557253,88.76071962,6.635605992,655.6208792,cabbage
140.7720724,73.27190086,102.0676295,14.77469086,80.52629012,6.4014641,587.1989416,cabbage
119.1314889,68.73597969,102.3937583,19.15740833,83.70222381,6.418845081,777.7353683,cabbage
121.3743763,65.19983349,109.9916424,17.10135177,65.6504062,6.865256406,750.2876801,cabbage
125.6738839,57.23310989,104.6014129,14.15078403,79.8575319,6.839404908,733.2488147,cabbage
125.5801941,60.86124123,132.3072644,19.21828206,67.58038883,6.607081854,517.3672936,cabbage
127.9254714,60.40841341,113.0024374,19.21459708,73.91489195,6.3294813,884.4406745,cabbage
113.5382858,66.19514692,105.6579936,19.00974914,84.91749975,6.164734645,646.4689077,cabbage
98.09065227,54.10915643,126.404325,17.24688861,82.52785181,6.537136976,714.7978104,cabbage
132.4408881,65.52951587,129.3767177,12.6786746,75.02265824,5.745588277,666.2727345,cabbage
128.7203197,58.72578837,127.5476208,17.81976242,67.82425282,6.599999138,769.3502198,cabbage
131.1598821,68.07081322,113.8976401,21.21442779,78.0037182,6.531241798,608.9327178,cabbage
130.1014792,58.01722015,87.03405789,20.34440224,68.06391289,6.705670607,789.1203466,cabbage
122.4040674,57.03220248,112.122422,21.73512302,89.33687963,6.213173379,724.8877499,cabbage
146.3186477,61.87317308,117.9198179,21.77125468,77.80820478,6.70564323,596.9865373,cabbage
122.0979542,73.13755491,92.37153179,17.38520258,65.44492885,6.666013238,690.5195397,cabbage
130.0735368,66.74308176,114.0566432,17.05393747,60.18262593,6.528577188,750.2104091,cabbage
105.4754315,74.23703835,123.9359382,19.18464447,60.46245498,6.356742268,856.1960295,cabbage
114.3716111,60.49690316,86.85781598,14.88148989,68.66661898,6.630630192,673.8006378,cabbage
106.4159307,58.21095289,113.9287677,16.93842311,76.53991649,6.890998039,843.584959,cabbage
104.4255073,73.44722572,136.2894419,14.57365579,70.48342922,6.363202053,604.0084454,cabbage
114.253384,63.01162057,123.5788436,18.75285306,66.59250901,6.520306376,732.7308242,cabbage
113.5576894,54.10036875,127.8895697,19.70812247,66.21254475,6.285566706,705.1075972,cabbage
127.4098957,82.11743701,128.0720601,19.41791929,84.20144304,6.199379075,924.9156015,cabbage
114.6200276,71.85035003,139.4457694,18.2441281,72.97927442,6.579702085,747.5592123,cabbage
145.2816437,53.65970851,105.2072593,23.13813423,60.4850862,6.455349918,753.9193739,cabbage
113.1575416,60.6836218,113.9330288,18.46879872,69.40216684,6.563994287,619.4208051,cabbage
136.6926327,72.63186485,115.1576592,17.35074387,62.36050971,6.656848019,737.876057,cabbage
110.5603607,58.15404906,122.9845356,15.46129901,80.39618622,6.733663677,793.1579882,cabbage
105.1023065,64.6542408,132.9398461,14.22520611,78.39365921,6.990789497,788.8097583,cabbage
131.4948053,67.5884769,138.7117154,19.2998524,67.46121468,6.663597034,783.8229703,cabbage
137.5467656,60.51012635,117.5058998,18.28638612,77.44524929,6.485263367,755.4873425,cabbage
123.2232108,56.93445478,116.4551122,17.73399717,76.24924523,6.291406597,722.6324465,cabbage
129.1767961,69.56449149,110.5928274,15.46188098,66.25582621,6.657082511,791.6688692,cabbage
102.9653298,78.14475725,109.886698,17.60221934,60.94371586,6.35813818,960.1783142,cabbage
146.9623213,80.25980946,117.4269151,12.65365475,74.12280665,6.793789457,702.298107,cabbage
149.2811941,56.37691852,115.753576,19.62189218,61.04947465,6.277538807,637.9090515,cabbage
123.3883692,70.80875816,125.2250835,14.89620612,82.06242077,6.341882896,634.2931913,cabbage
110.7628135,54.38547596,121.9654598,20.44135854,82.14575692,6.378342203,748.8093466,cabbage
120.8451119,58.93008072,107.8321574,20.10416968,81.65728722,6.409798377,898.4315441,cabbage
112.2763651,77.39483173,134.834188,20.25487188,89.75779855,6.246828609,544.6714637,cabbage
114.0560625,60.80231386,127.0124971,18.73167282,71.83814855,6.357956943,651.246976,cabbage
95.98967388,61.77804835,130.3090868,15.38128897,60.23534764,6.858406255,772.3359169,cabbage
128.8289167,52.51137086,135.9228598,21.90330619,73.37548903,6.750350728,696.6416753,cabbage
109.6623149,74.34199387,122.3169227,15.44770545,61.54986527,6.799294633,660.0450817,cabbage
133.3442733,58.48606606,108.6983038,20.45578386,81.8646654,6.349078182,920.176711,cabbage
121.4401616,52.74607755,122.892591,19.96437379,65.18767493,6.321298185,959.3612323,cabbage
140.5978862,70.03414522,138.1467561,18.19437405,81.66466738,6.236708963,790.4887534,cabbage
119.5119645,55.58296526,131.5342865,15.54153978,81.64888908,6.626091266,686.8484389,cabbage
93.64237908,60.87320752,115.9420684,17.0612131,79.85671664,6.241944154,766.070121,cabbage
131.5647117,73.31564846,121.2231983,15.98360202,62.54028466,6.612703084,774.4633741,cabbage
126.1005591,68.61456341,96.3747109,19.91061048,66.53397345,6.773837299,578.1476864,cabbage
112.8081903,58.90383088,99.14393465,17.43855359,77.65931009,6.53495534,777.8248747,cabbage
131.8076944,79.84737322,101.8043157,17.84257843,86.84131366,6.413646144,725.2047137,cabbage
110.5650595,69.54491234,116.1266211,17.76332333,64.11203828,6.746965396,803.5738212,cabbage
132.2369093,62.41336553,111.2421938,14.7650548,64.52210979,6.191859859,966.3505672,cabbage
138.3394624,69.96215828,148.6813696,20.31085815,88.05750943,6.257879088,588.7935947,cabbage
130.2673348,77.55122701,114.1486668,14.58281548,74.03514039,6.189266663,713.6671592,cabbage
120.6425167,65.64974249,146.7359512,17.37712423,86.91848016,6.399970085,681.9639997,cabbage
138.741968,66.67282117,91.96532411,15.97938106,68.78173314,6.622292158,686.2619358,cabbage
118.6327764,69.50647932,147.1582956,17.3346444,73.04952538,6.332173102,760.4064563,cabbage
116.2506187,66.02849278,125.9278933,19.30150572,67.11231863,6.446344834,513.7554443,cabbage
98.82174336,71.01689132,98.17029457,20.24646354,61.66472163,6.618203767,432.3803502,cabbage
122.2152082,55.41882121,124.3246095,14.89101241,87.99776003,6.652150541,668.3316026,cabbage
119.1709326,63.01686822,115.9541415,15.59807651,65.20610759,6.201656058,536.130114,cabbage
133.5727607,54.19959423,117.6175882,20.25867324,65.77029469,6.673116085,697.6760069,cabbage
101.0964508,83.81357122,117.7738823,14.5092633,68.3547601,6.508551171,650.2937918,cabbage
113.9067755,53.26477693,121.0277148,21.16708275,70.0264588,6.650725011,681.5852577,cabbage
112.2791786,83.81546917,111.2238093,14.6343571,88.7953028,5.880801983,808.4605011,cabbage
140.257818,65.97218126,106.2519193,16.46061826,77.54808355,6.810602327,862.5714006,cabbage
116.0453119,72.32889322,146.6634111,14.83685941,79.98915969,6.145153911,776.1327464,cabbage
129.8235113,70.15716942,111.6102165,26.74232765,63.41814549,6.439129295,676.335309,cabbage
123.2207316,64.16068955,128.5780024,21.42290848,75.52944267,6.290951287,718.9866907,cabbage
134.3639156,64.85114871,115.5386153,19.69689871,61.16917092,6.863687384,969.4221337,cabbage
127.2918627,69.9841815,121.7473222,20.90760967,89.02941278,6.499847879,889.6064974,cabbage
140.2148824,52.43705879,120.1336154,15.9339167,86.1267171,6.409876915,586.2850465,cabbage
118.5429798,70.60231414,108.7854916,11.98998043,75.583583,6.796856788,810.8101656,cabbage
137.5490144,63.34525678,92.51459435,19.29108792,79.73852484,6.614998654,951.2833266,cabbage
106.6846575,56.78021173,109.1039857,20.67125576,69.30065539,6.127438119,767.0816674,cabbage
74.67919207,48.76748829,74.94252199,20.51983362,72.62280623,6.398961893,675.6286729,carrot
61.49141378,40.01634026,97.63242849,22.24604444,67.12863653,6.766356024,600.613145,carrot
60.3488895,56.62919154,95.28036005,15.69469345,65.51216778,6.197512962,602.5627672,carrot
63.09731596,54.10569865,89.85730822,17.4105249,60.73968167,6.5134359,689.4930062,carrot
69.92575443,48.95727147,97.6366815,19.20221176,70.99369939,6.587991436,471.6146113,carrot
76.14494996,55.11325288,100.0183121,19.20150887,76.20197146,6.615206782,593.7911302,carrot
73.68492147,51.55523361,91.21478579,18.94206781,76.46816036,6.317925439,547.959701,carrot
57.90804565,42.86704966,79.48468766,12.44470576,62.96599015,6.534372527,572.8703437,carrot
45.36913758,60.49724239,100.8648012,19.33727955,72.83078727,6.644115655,613.4515672,carrot
62.86054518,57.85534297,79.26949041,19.4426252,76.81566555,6.504898032,638.6166498,carrot
63.71091391,54.75918296,90.99014449,16.43275581,68.23718087,6.789409751,534.3385469,carrot
57.54573982,45.86832229,89.36977023,18.64765787,78.04128634,6.877642129,806.0422698,carrot
67.10003134,53.99389457,100.3700532,17.17355305,65.43188697,6.709117463,606.1595855,carrot
74.59247788,53.03594629,99.88638522,19.34203668,88.3346364,6.241732607,546.7393243,carrot
80.79589455,48.99781084,92.00033787,17.79896987,80.84902382,6.080209575,559.577671,carrot
56.24913692,46.94854035,88.44730696,16.78129872,73.84977542,6.282904178,503.1871402,carrot
70.14523859,45.51057174,98.87803936,22.19545198,71.61653571,6.329971141,539.8989879,carrot
57.56954344,50.37274717,109.8155025,13.38102174,75.66220713,6.666607212,400.8859851,carrot
61.98974839,50.81660617,90.87357425,15.80756062,63.14817541,7.08602312,656.068066,carrot
70.06003325,42.8421567,94.22405083,14.45355225,72.3587904,6.241910026,577.6333428,carrot
67.75511051,46.23100032,91.43405961,19.72607017,81.47550047,6.236411096,687.3395536,carrot
54.6373694,45.21097974,91.18459549,14.60434086,77.79317865,6.192725448,609.9988164,carrot
62.20714051,49.09777177,77.70504842,16.7642303,76.848976,6.6061688,791.1923239,carrot
48.31547872,42.20901713,85.54942656,19.62567846,82.02655019,6.343248095,749.8546361,carrot
62.735583,37.53512225,89.36696777,17.76423482,75.12530461,6.353481882,658.0518546,carrot
59.76390971,48.6651111,106.9688982,23.97008854,85.49927301,6.500975322,617.7908391,carrot
56.07776357,46.48230816,90.03582602,17.41600891,76.66556,6.506163353,731.2688178,carrot
66.81744005,54.72758097,87.89695505,18.61053108,85.66008391,6.181853791,650.691572,carrot
64.66496055,46.65338693,101.0646177,14.24935192,85.18888163,6.167749366,409.6137525,carrot
63.81316054,56.15851902,85.21101668,13.66523249,81.48275753,6.393899662,545.8379237,carrot
64.27487314,46.11251446,94.86741502,18.59194024,67.10783585,6.851630804,694.4042148,carrot
55.19445702,58.33805412,92.95112767,14.37995084,74.51041337,6.356699965,767.7625442,carrot
54.44473337,43.40232689,83.13395468,15.46293207,62.84491317,6.401665764,590.2514774,carrot
69.89494489,45.02375761,101.8100053,14.3244495,81.50652527,6.674666319,609.2743066,carrot
60.85807758,43.64561663,93.62995703,14.47910882,81.36563946,6.639514773,406.2025453,carrot
59.02939249,61.59327874,94.10831963,19.60678619,61.93996632,6.054108605,661.2171619,carrot
69.74407769,50.47779036,87.57624542,20.88663174,68.74541575,6.564054745,443.0326875,carrot
66.0586891,43.36960502,81.40174529,21.89876543,62.7853526,6.004208518,608.7204992,carrot
75.39419709,50.90327582,105.4132114,22.00199456,76.23090867,5.853869646,612.696908,carrot
53.80416058,48.84519046,90.01543968,24.83953645,63.09901433,6.468291707,458.7924394,carrot
66.37909637,56.44093107,78.7165843,21.81744999,77.14234179,7.161737606,534.354108,carrot
64.91891527,45.64864063,79.75748689,14.3934949,88.82752295,6.312306308,505.3435481,carrot
74.42105516,50.2053809,105.4075238,16.42055294,85.69122295,6.201538486,441.3904808,carrot
73.68161766,47.00693456,89.16921559,17.40721629,80.38225673,5.893649662,786.8527188,carrot
53.38485293,51.22746266,90.69085193,9.56811505,87.03567366,6.702050624,560.5875529,carrot
56.33856995,44.21146179,74.66987333,14.20909779,71.17013455,6.836528656,448.5426491,carrot
67.28365701,48.22717204,88.97351427,22.09082189,85.58189896,6.239728468,821.1403576,carrot
72.54704919,51.01546529,90.82874454,18.86896056,82.9216677,6.340158335,762.9318517,carrot
49.5990824,46.52155562,77.91517796,19.23625039,78.80748838,6.120584685,528.1801239,carrot
66.61776793,41.40938861,83.8306753,17.92284278,60.21757284,6.337610939,378.239092,carrot
57.98251092,41.55148874,98.26145616,18.96495798,65.52390069,6.231076516,592.2517226,carrot
69.67870384,46.88572868,97.64329614,19.17819282,83.90734697,6.896268747,533.4954082,carrot
57.86881183,42.09385601,91.82914564,12.43880328,71.73998509,6.465840259,628.5740161,carrot
69.1874027,52.62539225,69.92639148,14.8169682,82.43237463,6.560593744,629.4418978,carrot
68.11377838,48.2494956,102.813834,12.33088955,84.94306858,6.685184161,539.1539919,carrot
72.43508227,51.45416246,87.05288961,14.343545,84.98529279,6.933290415,528.5958256,carrot
72.75739486,62.07014986,102.1494411,18.31731115,67.04845689,6.106215012,580.274936,carrot
52.68875659,53.78796212,86.44508337,11.83625393,60.80311757,6.59120486,539.9493365,carrot
73.91069755,48.61196495,82.12277567,18.6788768,83.42799539,6.505193005,624.5432724,carrot
55.86122962,55.0870801,101.2182749,17.41023181,65.02268843,6.37080637,433.4615362,carrot
57.91195509,59.69692307,104.34001,15.34008249,66.77960297,6.16902584,646.251924,carrot
65.75486603,55.01759023,83.90046089,21.2404325,77.77975944,6.725879034,599.2325936,carrot
72.09940892,56.09911865,90.65784689,16.19751108,74.00974362,6.457878001,622.2802102,carrot
59.96425474,39.54079138,84.71603228,16.90293905,85.7224454,6.867564015,617.78298,carrot
60.58526912,55.36570625,81.67523378,18.28605082,87.45755652,5.945825166,450.3011011,carrot
61.88938452,37.5218992,83.10212455,13.89525227,83.99841146,6.329772021,687.1724424,carrot
73.90457965,49.40952622,96.84714854,14.76913638,77.47655089,6.872832727,616.4776529,carrot
62.62298883,45.04710602,103.556619,18.49977174,66.4932925,6.359505668,727.2198554,carrot
69.90131054,45.29016333,90.32264811,15.31850034,61.91627352,6.892568785,432.703839,carrot
47.35914507,58.30609232,75.36373542,16.8597841,73.67647765,6.515403868,674.8936114,carrot
77.45118248,51.34263039,88.06844775,12.06484525,89.05988739,6.197377064,645.1368031,carrot
62.44962112,47.4695995,82.32928649,20.99947056,60.6416654,6.354982467,452.1997745,carrot
45.90589328,42.61001939,74.29674186,19.01013689,61.56554976,6.457075248,458.9735472,carrot
61.77672218,49.95509229,86.45145427,14.92417371,80.51192081,6.362526643,454.5107835,carrot
73.09941953,50.95619291,81.73634715,16.82331117,74.67816678,6.340736865,630.2150237,carrot
62.44006576,49.68013377,89.80839502,16.42715517,68.94591894,6.608495037,709.9584464,carrot
46.26252888,42.49935782,84.19258909,17.98955745,86.78380069,6.918248279,725.1528869,carrot
68.80979609,54.2109014,111.5974231,15.11159471,80.64854011,5.49381441,757.8945093,carrot
71.62298769,63.37605758,102.3746459,22.73502803,81.57589682,6.601815415,820.9387126,carrot
60.59491696,62.6818876,110.6068893,22.08914496,89.16146894,6.084479345,436.8932375,carrot
58.82364443,55.38493037,105.8033977,20.74970284,74.13710062,6.448545309,703.3628335,carrot
69.72085379,47.94873709,88.44951341,18.50059574,60.77883055,6.413745196,550.2947513,carrot
65.45579054,52.9427984,98.53015188,17.16564041,73.59408994,6.629400205,583.7440383,carrot
66.64623857,51.33940625,104.761901,18.18796348,65.38060078,6.596695967,604.3900533,carrot
72.75444433,45.59439202,84.2481355,17.96429753,82.89058193,6.642940335,491.898793,carrot
56.88476387,45.05669715,99.99631044,20.62962154,74.98213684,6.16975436,593.5796205,carrot
51.88642482,52.48054319,78.84753464,17.16506923,83.55995073,6.437563879,577.2126871,carrot
67.34962665,40.46846229,83.302447,21.10618935,62.54009443,7.048451651,576.4835122,carrot
59.25602814,45.433359,84.50873519,16.21650683,70.20675725,6.581482653,590.2618994,carrot
70.70936949,55.89416214,86.42033111,19.04680148,86.13510996,6.372920904,579.2838311,carrot
75.58406688,58.633381,87.17875057,16.10740947,89.78443387,6.887397018,690.1296211,carrot
57.1415883,44.41437803,83.09522288,16.21031121,77.24267072,6.831622898,546.6155356,carrot
63.7530338,41.08681361,89.87634062,17.01503717,61.67514663,6.209584729,597.9160447,carrot
77.14352563,53.47069812,92.91051901,14.04077755,84.42632695,6.729570915,660.9737723,carrot
76.82553678,37.00273218,96.67218939,20.95120813,89.86560685,6.176094274,510.4782856,carrot
71.05199894,43.5760573,92.01054987,16.96337178,80.80277526,6.220725646,515.5297001,carrot
75.965182,54.31162624,90.82864842,19.42001003,87.25966684,6.975612047,587.3339118,carrot
62.73254669,43.50139415,80.66058093,14.926545,63.6976686,6.191162248,546.6456374,carrot
52.37988281,53.65800318,89.17486481,12.88437718,79.58067118,6.477877893,592.2546993,carrot
77.94024433,39.24440399,89.40100476,13.13185785,62.22357523,6.488193286,547.2933882,carrot
53.17560169,33.57156726,70.83553539,23.59581242,88.88927827,6.453644801,1710.82726,cashew
56.026423,36.90327711,47.97942159,27.24694859,64.83491064,6.15143501,1465.18034,cashew
57.28656072,44.25390571,52.22683876,27.25672629,64.19314983,6.582752847,1507.116212,cashew
58.12757496,32.3538215,60.45752133,29.65547827,72.24800322,6.127686372,1325.370842,cashew
64.58601389,33.26419259,66.118481,30.02541524,83.96247447,6.728713975,1264.69863,cashew
69.89042161,33.95121235,66.88664053,23.55958246,86.46637235,6.276485613,1474.767085,cashew
45.64274591,36.12210019,62.33076887,27.33374855,74.56824954,7.198563443,1423.607401,cashew
58.15699164,32.77654433,61.58980106,28.46982067,60.40332132,6.711748512,1328.959604,cashew
64.06823337,37.37371052,62.51703155,26.54489892,76.58840681,6.767455811,1771.687624,cashew
57.63606245,32.27223699,62.98108942,29.95629229,85.14447496,5.719173887,1549.94533,cashew
57.29313897,37.68589907,66.2947656,27.48790512,74.20618941,6.755715634,1603.473625,cashew
61.91653117,35.79923025,51.55295265,26.48478657,61.43433191,6.301775671,1429.57193,cashew
51.2500754,36.20704558,62.16834451,29.9481579,70.74255906,6.516946176,1534.996547,cashew
63.70417882,30.08916525,57.31002804,30.76016901,85.84897819,6.344460344,1377.183108,cashew
59.62735689,34.60704602,61.37785086,26.67675636,62.34329066,6.868493784,1087.219741,cashew
56.9532412,36.12705071,71.31194066,24.16193661,70.52155528,6.684879569,1229.347026,cashew
65.08761534,39.61240585,60.82917415,30.99527724,66.1280266,7.017145922,1544.080067,cashew
61.0970526,36.1237106,62.76335147,23.8322461,69.96520379,6.207292765,1335.842312,cashew
59.24116818,37.16486464,61.09282709,25.14335209,65.68043171,6.813967654,1439.829914,cashew
65.38260274,34.26521612,43.15033753,26.87121166,82.51166781,6.437808916,1861.865477,cashew
69.62895608,26.63797737,62.58098877,27.00139998,84.93253222,6.430030736,1558.635908,cashew
55.00564897,39.35267772,62.05812263,26.15257987,68.27767659,6.106266276,1396.231017,cashew
48.07325073,40.03558912,68.473534,26.18231642,86.64533731,6.648267666,1245.620168,cashew
54.90864894,39.85273726,64.39034401,20.75129368,64.04624539,6.281557492,1532.494618,cashew
56.31383989,29.70926784,52.15312246,30.90588627,80.17946218,6.03203555,1575.053138,cashew
59.81321585,41.03501619,57.64777396,30.02704315,89.54056662,5.517698594,1767.455835,cashew
63.27335964,36.6491153,59.58815958,27.40856955,83.96113722,6.575846318,1259.223471,cashew
56.63786687,29.70982371,68.13835069,31.3469959,63.62215058,6.726183218,1187.522391,cashew
63.48013757,32.2839925,58.71462608,23.65120519,82.43295831,6.695549857,1508.826848,cashew
50.96529728,25.77559814,63.25014706,31.2602763,89.23827633,6.719107032,1552.377904,cashew
67.07200048,39.49780688,53.21164066,24.28509207,83.48953949,6.681802925,1205.597025,cashew
64.82607978,32.13791207,51.81913909,28.00659989,76.26106157,6.180215013,1303.000746,cashew
56.41370689,34.08549216,52.23038983,30.67665498,79.38030873,6.958351497,1310.392566,cashew
66.12961611,40.53046261,62.14305857,25.0226153,68.39962648,6.475338406,1431.779964,cashew
51.84170102,22.61246941,53.07639429,29.78199549,69.45841539,6.555954131,1434.191316,cashew
47.20471614,39.32270335,62.2332237,31.5997775,74.07734838,7.256330537,1531.408933,cashew
51.53007836,39.81613267,59.28010876,26.71754719,79.18172658,6.419090377,1666.672908,cashew
63.45151939,31.66607618,66.81840371,27.75723816,60.46244875,6.379427671,1529.778296,cashew
37.49613933,32.75174903,65.09268606,26.02401383,65.11299606,6.904051533,1391.285859,cashew
57.54831998,38.83088799,54.9831859,27.38437382,67.73610011,6.406476098,1397.328743,cashew
57.69263819,39.24822391,47.24765764,31.44323692,73.76749573,6.111409794,1809.473944,cashew
59.88309394,31.39348625,65.21871217,29.31002764,76.95053307,6.831842231,1486.424002,cashew
64.50327232,37.88758477,63.37725114,29.7798834,73.74043873,6.404937184,1659.586296,cashew
56.83376919,31.73866748,72.67909742,26.72907241,89.59195729,6.78677752,1038.779096,cashew
78.0987796,42.50939567,58.25994184,27.0235659,60.05174466,6.185141093,1609.313998,cashew
60.50548621,26.15456134,63.08731287,25.7729338,86.65295115,6.428056415,1689.642963,cashew
57.6423163,36.13662953,68.64865023,26.80155965,84.51381847,6.418650876,1583.701674,cashew
59.12338792,30.98098276,59.30497123,30.21957697,84.87860033,6.213513426,1613.228862,cashew
57.96888111,38.1025045,41.80397077,27.01301315,65.15503671,6.121645885,1412.607073,cashew
56.26296954,32.3479563,69.58113237,26.86755431,77.06910101,6.593642832,1634.831435,cashew
67.29708303,41.18244756,72.46759129,25.751995,62.09123239,6.625675611,1581.394127,cashew
65.30786597,31.21607791,64.74890178,28.45286389,60.1344508,7.129760818,1501.894985,cashew
62.84104373,30.09805874,74.23547416,26.1586377,64.37607381,6.325227295,1406.929972,cashew
54.90701732,31.34994239,70.95111012,24.20015216,73.14095349,6.745218381,1654.317363,cashew
